target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,sk_cue,sk_target,sk_word_combo,unrelated_sk_cue
výzva,567.97639998191,616.979347817459,-0.453545442920522,-0.518097914631446,26.3629802038532,48.4191576561353,0.111800022104239,0.156943639592517,28,26,6,3,25,23,25,23,0,0,1,1,27,26,7,3,24,23,25,23,0,0,0.96,1,25,23,49.0029478355481,-0.0645524717109233,sk,obstacle,challenge,prekážka,výzva,prekážkavýzva,internet
výška,560.083357147598,568.47791487882,-0.615109024227173,-0.542515079562895,23.0891465291619,36.4141220679628,0.0795057766658091,0.112112284099909,31,50,8,2,28,47,28,47,0,0,1,1,32,50,7,2,28,43,28,47,0,0,1,0.914893617021277,28,47,8.39455773122165,0.0725939446642785,sk,weight,height,hmotnosť,výška,hmotnosťvýška,ustarostený
včera,552.488204546189,611.974315793434,-0.643531065101226,-0.464092683054697,24.372712038003,41.5026344071085,0.117241207980139,0.129033685692939,45,38,10,5,44,38,44,38,1,0,1,1,46,39,9,4,44,33,44,38,1,0,1,0.868421052631579,44,38,59.4861112472447,0.179438382046529,sk,today,yesterday,dnes,včera,dnesvčera,prehĺtať
vďačnosť,703.873222219611,600.806964287738,-0.120814311776374,-0.39915946067099,102.048003955544,29.086303841308,0.270881315139054,0.125434600910448,20,32,2,8,18,28,18,28,0,0,1,1,20,32,2,8,16,27,18,28,0,0,0.888888888888889,0.964285714285714,18,28,-103.066257931873,-0.278345148894616,sk,hospitality,gratitude,pohostinnosť,vďačnosť,pohostinnosťvďačnosť,záver
vľavo,498.66227779135,611.806807679449,-0.878919265965891,-0.460920754730997,24.5919821174135,35.0078330145266,0.0955553104137411,0.154058546051169,38,29,4,2,36,26,36,26,0,0,1,1,38,29,4,2,36,26,36,26,0,0,1,1,36,26,113.144529888098,0.417998511234894,sk,right,left,vpravo,vľavo,vpravovľavo,presne
všeobecne,703.509277778259,743.325454536514,-0.00743014822198485,0.109101442184839,36.0636794782681,75.1277169308979,0.161471869451726,0.353665218119927,38,25,3,10,36,22,36,22,0,0,1,1,38,25,3,10,35,21,36,22,0,0,0.972222222222222,0.954545454545455,36,22,39.8161767582553,0.116531590406823,sk,naturally,generally,prirodzene,všeobecne,prirodzenevšeobecne,vietor
watson,700.913894707355,964.247466691908,-0.133736449770031,0.925099026910752,53.8795076619807,72.1895184867207,0.169843838417972,0.260677749675727,23,50,5,7,19,30,21,45,0,0,0.904761904761905,0.666666666666667,23,47,5,10,19,42,21,45,0,0,0.904761904761905,0.933333333333333,19,30,263.333571984553,1.05883547668078,sk,sherlock,watson,sherlock,watson,sherlockwatson,nelegálny
zabezpečiť,596.011113638351,570.193904759928,-0.479829940684412,-0.557699117916192,32.4469149324499,38.4499989293126,0.103048390365475,0.103816090400551,47,23,9,6,44,21,44,21,1,0,1,1,47,22,9,7,44,20,44,21,1,0,1,0.952380952380952,44,21,-25.8172088784236,-0.0778691772317799,sk,safe,secure,bezpečný,zabezpečiť,bezpečnýzabezpečiť,vlastne
zabiť,532.421821487606,649.612964278881,-0.744039422132444,-0.31874454923786,21.9438093318699,59.4743994069852,0.0533136330975645,0.222263087170651,31,35,6,3,28,28,28,28,1,0,1,1,32,35,5,3,28,27,29,28,0,0,0.96551724137931,0.964285714285714,28,28,117.191142791275,0.425294872894584,sk,poison,kill,otráviť,zabiť,otráviťzabiť,neobvyklý
zachovať,664.589380964469,621.066705873717,-0.214599347831172,-0.402483239092278,52.563288646465,44.8099681187191,0.150157764969049,0.167418497757332,23,20,9,0,21,17,21,17,0,0,1,1,23,20,9,0,21,16,21,17,0,0,1,0.941176470588235,21,17,-43.5226750907522,-0.187883891261106,sk,hold,keep,držať,zachovať,držaťzachovať,banda
zachrániť,650.43043477901,653.507407447347,-0.390809218195759,-0.246513004219772,28.6631178661013,38.4585930724069,0.070365030785931,0.127038521443612,50,31,3,6,46,27,46,28,0,0,1,0.964285714285714,50,31,3,6,45,28,46,28,0,0,0.978260869565217,1,46,27,3.07697266833623,0.144296213975987,sk,rescue,save,vyslobodiť,zachrániť,vyslobodiťzachrániť,čerstvý
zadarmo,566.613454568111,515.139342867711,-0.62911499473941,-0.668302450102446,62.4636710370684,27.9653960116556,0.175838177827198,0.108313075800785,25,36,2,13,22,35,22,35,0,2,1,1,25,38,2,11,21,35,22,35,0,2,0.954545454545455,1,22,35,-51.4741117004,-0.0391874553630361,sk,freely,free,voľne,zadarmo,voľnezadarmo,manažér
zadný,534.14144000857,639.740533326914,-0.721171502614428,-0.440251940566896,23.1845637232775,32.3770094151468,0.113982522883639,0.0995236521264085,29,52,4,6,25,45,27,48,0,0,0.925925925925926,0.9375,29,51,4,7,22,47,27,48,0,0,0.814814814814815,0.979166666666667,25,45,105.599093318344,0.280919562047533,sk,front,rear,predný,zadný,prednýzadný,séria
zadok,628.339387104357,589.78035715103,-0.237243949057062,-0.48279396192845,32.9370395496622,40.9297924763682,0.143609324400617,0.147286623513344,38,21,4,4,31,14,31,16,0,0,1,0.875,38,23,4,2,31,9,31,16,0,0,1,0.5625,31,14,-38.5590299533272,-0.245550012871388,sk,ass,butt,riť,zadok,riťzadok,rodeo
zahrabať,768.074304344054,799.345961531323,0.120950013672146,0.142717063346335,56.1484774427252,98.2079879889215,0.194809319597891,0.205289100704832,28,33,4,5,23,26,23,28,0,0,1,0.928571428571429,28,33,4,5,23,26,23,28,0,0,1,0.928571428571429,23,26,31.2716571872687,0.0217670496741885,sk,dig,bury,kopať,zahrabať,kopaťzahrabať,proteín
zakázať,598.16717647686,602.901629626842,-0.471357356664734,-0.465798317230095,28.6438608870798,27.9516423408615,0.146314960458143,0.0844289964989174,22,29,2,5,17,27,17,27,0,0,1,1,23,30,1,4,17,25,17,27,0,0,1,0.925925925925926,17,27,4.73445314998207,0.00555903943463865,sk,forbidden,prohibit,zakázaný,zakázať,zakázanýzakázať,väčšina
zapamätať,574.066571446478,607.796799999697,-0.535574627110473,-0.301110687245502,26.4235521742085,45.6542189054775,0.099237934417704,0.201154561641004,25,23,9,4,21,20,21,20,1,0,1,1,27,23,7,4,22,18,22,20,0,0,1,0.9,21,20,33.7302285532187,0.234463939864971,sk,forget,remember,zabudnúť,zapamätať,zabudnúťzapamätať,naliehavý
zapôsobiť,710.636000022513,730.160240011188,-0.0718758680540216,0.0667131002134955,62.2948446780167,50.9744552918893,0.136885411637452,0.167857853149836,36,32,4,9,30,25,32,26,0,0,0.9375,0.961538461538462,35,32,5,9,30,11,32,26,0,0,0.9375,0.423076923076923,30,25,19.524239988675,0.138588968267517,sk,flatter,impress,lichotiť,zapôsobiť,lichotiťzapôsobiť,spinálny
zariadenie,750.559428565801,778.389315776912,0.465808353812992,0.0884910643675808,91.5954698127856,110.073084889298,0.460750567668461,0.2383656622728,21,22,3,6,14,19,14,19,0,0,1,1,21,22,3,6,13,19,14,19,0,0,0.928571428571429,1,14,19,27.8298872111116,-0.377317289445412,sk,chip,device,čip,zariadenie,čipzariadenie,možno
zastaviť,574.591720017544,804.551999999856,-0.626636966022669,0.400425060588486,32.0786340692577,82.2206799448719,0.0786196993797222,0.249346441075507,29,20,2,12,25,16,25,17,0,1,1,0.941176470588235,28,23,3,9,24,13,24,17,1,1,1,0.764705882352941,25,16,229.960279982312,1.02706202661115,sk,prevent,stop,zabrániť,zastaviť,zabrániťzastaviť,cela
zatvorenie,633.966000003142,735.109400043646,-0.317043781499271,0.0728834853220006,26.9029712453813,57.2752270771493,0.101475509246004,0.143861400091995,41,28,3,6,41,25,41,25,0,0,1,1,41,28,3,6,41,25,41,25,0,0,1,1,41,25,101.143400040503,0.389927266821272,sk,opening,closure,otvorenie,zatvorenie,otvoreniezatvorenie,pes
zatvorené,538.858849990612,711.719378383545,-0.575083005471016,-0.101196625652623,27.1963297446579,45.8593189480596,0.085753202267812,0.136568459807257,24,39,6,1,20,37,20,37,0,0,1,1,24,39,6,1,20,36,20,37,0,0,1,0.972972972972973,20,37,172.860528392933,0.473886379818393,sk,locked,closed,uzamknuté,zatvorené,uzamknutézatvorené,cesnak
zatýkať,639.855692308526,710.793533329861,-0.228839935581756,0.00923932125720936,39.6441829830137,33.4941268407989,0.143171320375889,0.0987837968384359,16,35,6,3,13,30,13,30,0,0,1,1,16,34,6,4,13,29,13,30,0,0,1,0.966666666666667,13,30,70.9378410213355,0.238079256838965,sk,punish,arrest,trestať,zatýkať,trestaťzatýkať,nikdy
zaujímavý,609.762071421967,609.772000008791,-0.518335108582673,-0.581875946041261,36.1933813797383,43.4473956828528,0.0984573654710967,0.112488092908907,16,26,3,3,14,20,14,20,0,0,1,1,16,26,3,3,14,20,14,20,0,0,1,1,14,20,0.00992858682445785,-0.0635408374585884,sk,exciting,interesting,vzrušujúci,zaujímavý,vzrušujúcizaujímavý,spoločnosť
zavrieť,585.368406238482,633.002750006979,-0.640350751295894,-0.412705835112523,32.5332123348899,42.4886256979073,0.082135708949322,0.117503663352605,36,22,8,5,32,20,32,20,0,0,1,1,37,23,7,4,32,20,32,20,0,0,1,1,32,20,47.6343437684967,0.227644916183371,sk,open,close,otvoriť,zavrieť,otvoriťzavrieť,hrdina
zbraň,594.050793107655,537.965454605698,-0.452160265857847,-0.618998466318301,44.6205795930828,24.3236046257866,0.175189802258357,0.0866607574393425,35,29,4,4,29,22,29,22,0,0,1,1,37,28,2,5,28,19,29,22,0,0,0.96551724137931,0.863636363636364,29,22,-56.0853385019576,-0.166838200460454,sk,pistol,weapon,pištoľ,zbraň,pištoľzbraň,plus
zbrojnica,807.902818199257,697.277346150489,0.333603611845416,-0.0906972988579205,59.5792863087086,41.609629054512,0.221234398084417,0.133480820464172,27,33,4,4,22,26,23,28,0,0,0.956521739130435,0.928571428571429,30,34,1,3,14,28,23,28,0,0,0.608695652173913,1,22,26,-110.625472048768,-0.424300910703337,sk,arsenal,armory,arzenál,zbrojnica,arzenálzbrojnica,vianoce
zdediť,681.294595752209,753.677043477007,-0.289815459301688,0.150585321291855,29.7243472059072,55.8927752417674,0.104296813943481,0.178128019863708,50,26,1,5,47,23,48,24,0,0,0.979166666666667,0.958333333333333,50,26,1,5,47,23,48,24,0,0,0.979166666666667,0.958333333333333,47,23,72.3824477247975,0.440400780593543,sk,heritage,inherit,dedičstvo,zdediť,dedičstvozdediť,diplom
zhromaždiť,809.222999997783,864.377680034925,0.211440050967926,0.37001127145393,36.3709919675717,64.5940772787871,0.118514272747263,0.271105246859205,39,29,1,6,39,25,39,25,0,0,1,1,39,29,1,6,38,25,39,25,0,0,0.974358974358974,1,39,25,55.1546800371419,0.158571220486005,sk,collect,gather,zbierať,zhromaždiť,zbieraťzhromaždiť,princezná
zima,499.922461539804,489.331926832762,-0.785311200114702,-0.910289726018298,39.5577510983855,18.2550371649554,0.135501305802229,0.0573441596432813,29,44,6,6,26,41,26,42,0,0,1,0.976190476190476,29,44,6,6,26,41,26,42,0,0,1,0.976190476190476,26,41,-10.5905347070415,-0.124978525903596,sk,summer,winter,leto,zima,letozima,účel
zlepšenie,581.819774224019,718.708210533212,-0.545529384962602,0.000400198525537071,21.648193549282,44.6336929460908,0.0658935770488569,0.161947899863791,38,22,5,5,31,19,31,19,0,0,1,1,37,21,6,6,29,19,31,19,0,0,0.935483870967742,1,31,19,136.888436309193,0.545929583488139,sk,change,improvement,zmena,zlepšenie,zmenazlepšenie,orgazmus
zlosť,517.563176473086,591.562500008149,-0.711958467532468,-0.541529810376223,18.3278913649235,31.0829400937718,0.0789016107039455,0.0967253453269482,39,36,7,15,34,28,34,28,1,1,1,1,39,36,7,15,33,29,34,29,1,0,0.970588235294118,1,34,28,73.9993235350629,0.170428657156245,sk,anger,rage,hnev,zlosť,hnevzlosť,kečup
zločin,593.27724243378,600.916565223889,-0.565819299309321,-0.291460624683722,25.5088345575079,44.58435312269,0.0881417844101643,0.183663959140588,39,26,6,4,33,23,34,23,1,0,0.970588235294118,1,39,27,6,3,32,22,34,23,1,0,0.941176470588235,0.956521739130435,33,23,7.63932279010965,0.274358674625599,sk,sin,crime,hriech,zločin,hriechzločin,zjavenie
zločinec,525.720793119023,647.244558832663,-0.687357403909767,-0.218306290919013,24.6102904129709,23.7870799679221,0.0847202962528898,0.0936564536995426,35,37,5,2,29,34,29,35,0,1,1,0.971428571428571,34,36,6,3,28,30,29,35,0,1,0.96551724137931,0.857142857142857,29,34,121.52376571364,0.469051112990754,sk,thief,criminal,zlodej,zločinec,zlodejzločinec,inde
zlyhanie,667.57841666527,664.09921051049,-0.343426576244471,-0.295315499972464,39.6463620064255,52.3928847335581,0.082887782189596,0.169341873710001,29,24,4,9,24,19,24,19,0,0,1,1,29,24,4,9,24,16,24,19,0,0,1,0.842105263157895,24,19,-3.47920615478063,0.0481110762720066,sk,success,failure,úspech,zlyhanie,úspechzlyhanie,kaliber
zlý,528.610545443904,604.867718752594,-0.812806216324015,-0.37082076599411,32.9659505704814,62.698405805717,0.082936756537666,0.191223137181372,23,35,4,3,22,32,22,32,0,0,1,1,23,34,4,4,22,32,22,32,0,0,1,1,22,32,76.2571733086904,0.441985450329905,sk,good,bad,dobrý,zlý,dobrýzlý,konšpirácia
zmes,594.176750003407,568.857499985039,-0.565109719078328,-0.591101092076718,53.2477191229817,31.744231470004,0.126636418205213,0.102889155154282,26,26,4,2,20,24,21,24,0,0,0.952380952380952,1,26,26,4,2,21,24,21,24,0,0,1,1,20,24,-25.3192500183677,-0.0259913729983899,sk,combination,mixture,kombinácia,zmes,kombináciazmes,november
zmiznutie,633.543576939812,586.337277760391,-0.261534226275589,-0.425294216775229,30.5046719697845,53.5918387370731,0.0788610197334428,0.142863853081815,29,24,3,3,26,18,26,18,1,0,1,1,28,24,4,3,27,18,27,18,0,0,1,1,26,18,-47.2062991794202,-0.16375999049964,sk,death,disappearance,úmrtie,zmiznutie,úmrtiezmiznutie,záver
zmraziť,765.25120000105,678.378790693314,-0.0770821114509079,-0.150009762566891,91.5304398837042,40.1539517820892,0.190003433782185,0.169809572941639,15,48,7,8,15,43,15,43,0,0,1,1,15,48,7,8,13,42,15,43,0,0,0.866666666666667,0.976744186046512,15,43,-86.8724093077363,-0.0729276511159829,sk,melt,freeze,roztaviť,zmraziť,roztaviťzmraziť,parlament
zmätok,525.767370381405,603.71404348944,-0.635628224876935,-0.444194241049612,23.7681490360577,26.142212233809,0.080644155821053,0.0763396692175712,29,27,6,6,27,23,27,23,0,0,1,1,29,26,6,7,25,22,27,23,0,0,0.925925925925926,0.956521739130435,27,23,77.9466731080342,0.191433983827323,sk,chaos,confusion,chaos,zmätok,chaoszmätok,kábel
znalosť,555.91046665657,719.422269245306,-0.513286918324964,-0.127462369614747,23.6876840778457,93.9516856282448,0.0879077417932062,0.255457792918024,33,30,5,2,30,26,31,26,0,0,0.967741935483871,1,33,30,5,2,30,20,31,26,0,0,0.967741935483871,0.769230769230769,30,26,163.511802588736,0.385824548710217,sk,experience,knowledge,skúsenosť,znalosť,skúsenosťznalosť,džíp
zničenie,620.067000025265,602.094280007512,-0.324611787009371,-0.383703677001442,39.0989775781069,42.854400083737,0.136804853982702,0.124442047824503,23,27,4,3,21,25,21,25,0,0,1,1,22,26,5,4,19,22,21,24,0,1,0.904761904761905,0.916666666666667,21,25,-17.972720017753,-0.0590918899920705,sk,creation,destruction,stvorenie,zničenie,stvoreniezničenie,prisahať
znížiť,548.342250011083,538.358333328273,-0.657317228351827,-0.483241216446112,21.3988632571211,39.9234589808559,0.0821102400386053,0.146842067150483,20,10,7,1,16,9,16,9,0,0,1,1,21,10,6,1,16,9,16,9,0,0,1,1,16,9,-9.98391668280965,0.174076011905715,sk,increase,reduce,zvýšiť,znížiť,zvýšiťznížiť,anglický
zomrieť,564.417428576382,542.618500009401,-0.565101062409883,-0.761637941169326,27.7125701456191,26.9019509636384,0.126222817399693,0.0723684675624906,22,37,5,8,21,32,21,34,0,0,1,0.941176470588235,22,37,5,8,21,31,21,34,0,0,1,0.911764705882353,21,32,-21.798928566981,-0.196536878759443,sk,suffer,die,trpieť,zomrieť,trpieťzomrieť,fenomén
zorganizovať,706.770488376282,653.360785745894,-0.0469702565614006,-0.252519432511677,30.5855006291363,24.0724065879983,0.0799412643997231,0.10767174473072,50,17,5,8,44,14,45,15,0,0,0.977777777777778,0.933333333333333,50,19,5,6,44,12,45,15,0,0,0.977777777777778,0.8,43,14,-53.4097026303883,-0.205549175950277,sk,arrange,organize,usporiadať,zorganizovať,usporiadaťzorganizovať,ventil
zostať,476.144249975735,626.659360000389,-0.84143871588608,-0.31742693547121,33.6554127815301,49.062744293543,0.107726024706575,0.178215654791413,14,30,3,5,12,25,13,25,0,0,0.923076923076923,1,14,29,3,6,13,25,13,25,0,0,1,1,12,25,150.515110024654,0.52401178041487,sk,stay,remain,pobyt,zostať,pobytzostať,zlatý
zradca,660.665999999545,701.220238091274,-0.353133643680096,-0.293081807899918,29.895125397367,76.716850100011,0.0945180917500224,0.188683254593942,44,23,7,3,42,21,42,21,0,0,1,1,44,23,7,3,42,21,42,21,0,0,1,1,42,21,40.5542380917286,0.0600518357801783,sk,spy,traitor,špión,zradca,špiónzradca,reklama
zranenie,610.121759998186,740.700370419386,-0.238662279853764,-0.0487338617813879,31.6609687118684,50.0691279569581,0.133288228345695,0.114917677648042,27,29,4,3,25,27,25,28,0,0,1,0.964285714285714,28,29,3,3,20,27,25,28,0,0,0.8,0.964285714285714,25,27,130.5786104212,0.189928418072376,sk,wound,injury,rana,zranenie,ranazranenie,džungľa
zriedka,606.952578971333,697.916472233336,-0.398930310267032,-0.139714689423141,48.6728869477433,42.4415724216426,0.137915919530352,0.113919208034777,21,40,3,6,19,36,19,36,0,0,1,1,21,39,3,7,19,27,19,36,0,0,1,0.75,19,36,90.9638932620037,0.259215620843891,sk,occasionally,rarely,príležitostne,zriedka,príležitostnezriedka,žilka
zrkadlo,556.47351724272,713.487411769166,-0.753493147788136,-0.00702246628811334,15.7913645026829,64.229820912388,0.0533235006781454,0.241681232166965,34,21,5,6,29,17,29,17,0,0,1,1,33,21,6,6,28,17,29,17,0,0,0.96551724137931,1,29,17,157.013894526446,0.746470681500022,sk,reflection,mirror,odraz,zrkadlo,odrazzrkadlo,myšlienka
zub,493.515214299183,564.590041674407,-0.840987086646234,-0.600184295592741,26.7523819658562,55.2811055415301,0.0701838990773405,0.195681777151367,20,30,2,8,14,24,14,25,0,1,1,0.96,22,30,0,8,11,25,14,25,0,1,0.785714285714286,1,14,24,71.0748273752234,0.240802791053493,sk,nail,tooth,necht,zub,nechtzub,plyn
zviera,514.543519993439,664.491976192497,-0.753660732847264,-0.247750207688967,18.1179895679641,29.6444522684608,0.0606349158220454,0.0941471264184071,29,44,6,4,25,42,25,42,0,0,1,1,30,44,5,4,24,39,25,42,0,0,0.96,0.928571428571429,25,42,149.948456199057,0.505910525158297,sk,beast,animal,šelma,zviera,šelmazviera,zablahoželať
zvoliť,524.417571431789,584.952821420593,-0.600268117062415,-0.457523152702756,16.7722397694035,29.447181287497,0.0756987157676235,0.106177784374564,26,29,4,10,21,28,22,28,0,1,0.954545454545455,1,26,31,4,8,20,28,22,28,0,1,0.909090909090909,1,21,28,60.535249988804,0.142744964359659,sk,choose,select,vybrať,zvoliť,vybraťzvoliť,telegram
zvuk,521.265999997141,584.104826100436,-0.717722825675353,-0.628127612691385,32.3094511735534,67.2455735043101,0.110779346534262,0.162741754830779,12,25,8,3,12,23,12,23,0,0,1,1,12,25,8,3,12,23,12,23,0,0,1,1,12,23,62.8388261032948,0.0895952129839682,sk,noise,sound,hluk,zvuk,hlukzvuk,oproti
zvyčajne,578.034571509251,597.046680007995,-0.629421106259183,-0.45738989596168,43.1099084314898,35.6269583240994,0.159387938923993,0.122841340783865,16,27,4,11,14,25,14,25,0,0,1,1,16,28,4,10,14,25,14,25,0,0,1,1,14,25,19.0121084987441,0.172031210297504,sk,normally,usually,normálne,zvyčajne,normálnezvyčajne,robot
zábavný,576.773703699504,540.16405883045,-0.537416177943369,-0.751791824362815,47.8247209590766,26.8236016354853,0.13852853300087,0.0826733160221771,30,38,1,4,27,34,27,34,0,1,1,1,30,39,1,3,27,35,27,35,0,0,1,1,27,34,-36.6096448690547,-0.214375646419446,sk,witty,funny,vtipný,zábavný,vtipnýzábavný,úspech
záchranca,584.771440015497,783.776416674746,-0.510756373786753,-0.113842917093781,28.8279061954468,138.686399715765,0.0588305798398199,0.250189575741707,29,16,5,3,25,12,25,12,0,0,1,1,28,16,6,3,24,12,25,12,0,0,0.96,1,25,12,199.004976659249,0.396913456692972,sk,hero,savior,hrdina,záchranca,hrdinazáchranca,neskoro
záhada,532.355750012586,591.409166712951,-0.644383730029861,-0.464995209577223,33.436450406904,71.2452640501493,0.0932887712702119,0.182693901521744,23,24,3,5,16,18,16,18,0,0,1,1,23,24,3,5,16,16,16,18,0,0,1,0.888888888888889,16,18,59.0534167003644,0.179388520452638,sk,secret,mystery,tajomstvo,záhada,tajomstvozáhada,úzky
zákazník,559.953030299759,603.32648484399,-0.576551458096052,-0.527521193647583,35.7837395157943,38.6053080974186,0.146135289237435,0.0830695985273934,36,38,7,4,33,33,33,33,0,0,1,1,35,38,8,4,33,33,33,33,0,0,1,1,33,33,43.3734545442309,0.0490302644484695,sk,patient,client,pacient,zákazník,pacientzákazník,vírus
zámer,597.300620722254,622.53938889736,-0.490431343188051,-0.249739645888051,31.2328883548556,37.0085527992748,0.130801683100879,0.151120876822305,34,22,4,5,29,18,29,18,0,0,1,1,34,22,4,5,28,17,29,18,0,0,0.96551724137931,0.944444444444444,29,18,25.2387681751057,0.2406916973,sk,purpose,intention,účel,zámer,účelzámer,lyžica
zámok,598.482864858884,510.747090909642,-0.504681429053983,-0.800534006044766,31.0743202850957,26.0730615469255,0.097434571388133,0.0874195336381973,43,25,7,7,37,22,37,22,1,0,1,1,43,24,7,8,37,20,37,22,1,0,1,0.909090909090909,37,22,-87.735773949242,-0.295852576990784,sk,key,lock,kľúč,zámok,kľúčzámok,kariéra
západný,533.204484876629,554.042606066759,-0.768722790227097,-0.662163270020375,19.6716266746393,18.2011086841976,0.0605633584934056,0.070579807525094,34,38,8,3,33,33,33,33,0,0,1,1,35,39,7,2,33,31,33,33,0,0,1,0.93939393939394,33,33,20.8381211901296,0.106559520206722,sk,southern,western,južný,západný,južnýzápadný,agent
zápas,491.551380958306,577.543257160986,-0.805855458403765,-0.564276480672621,26.2887827531574,25.4302483043423,0.101251289023936,0.0917532739230661,24,38,3,7,22,35,22,35,0,0,1,1,24,38,3,7,21,35,22,35,0,0,0.954545454545455,1,21,35,85.9918762026805,0.241578977731144,sk,tournament,match,turnaj,zápas,turnajzápas,bezradný
závod,553.929346168974,545.031035714363,-0.682566683804047,-0.63212957563182,32.9853420110781,24.5203039923837,0.091753346696824,0.0866720820588232,28,37,5,1,26,28,26,28,0,0,1,1,28,35,5,3,23,27,26,27,0,1,0.884615384615385,1,26,28,-8.89831045461074,0.0504371081722271,sk,marathon,race,maratón,závod,maratónzávod,trestať
zóna,592.35416128957,642.254950007773,-0.533008463603144,-0.396875690361329,34.44120238353,45.3195694754874,0.121444482212859,0.134371316009982,35,44,6,7,31,40,31,41,0,0,1,0.975609756097561,35,45,6,6,31,35,31,41,0,0,1,0.853658536585366,31,40,49.9007887182037,0.136132773241815,sk,area,zone,oblasť,zóna,oblasťzóna,playboy
zľava,547.293324320311,533.192350023191,-0.634924770270753,-0.700768531113269,24.3380284679229,20.404549813574,0.0945860570527562,0.086086141852429,41,22,1,1,37,20,37,20,1,0,1,1,41,22,1,1,27,20,37,20,1,0,0.72972972972973,1,37,20,-14.1009742971203,-0.0658437608425152,sk,auction,sale,aukcia,zľava,aukciazľava,triezvy
ísť,532.431090920994,530.804000064923,-0.671198429784888,-0.720215755803941,19.4159849842298,20.6137602076273,0.0538678297105162,0.0869474273777254,15,33,8,8,11,26,11,26,0,0,1,1,15,34,8,7,11,26,11,26,0,0,1,1,11,26,-1.62709085607116,-0.0490173260190528,sk,enter,go,vstúpiť,ísť,vstúpiťísť,množstvo
údel,737.569206896306,807.600999999404,0.0168134262445747,0.208362325166066,48.6006491787866,55.9942686394931,0.157633013390059,0.184991692895225,34,49,5,5,29,39,32,46,0,0,0.90625,0.847826086956522,33,50,6,4,32,46,32,46,0,0,1,1,29,39,70.0317931030979,0.191548898921491,sk,fate,destiny,osud,údel,osudúdel,hotovosť
úder,539.362421051077,690.066620674245,-0.569997869598145,-0.0728157222338151,50.4615829405946,43.9626211121284,0.300985696782291,0.14066181755113,26,34,6,4,19,29,20,31,0,0,0.95,0.935483870967742,26,34,6,4,19,31,20,31,0,0,0.95,1,19,29,150.704199623168,0.49718214736433,sk,hit,strike,rana,úder,ranaúder,umelec
údolie,577.671571426867,590.793354841901,-0.446008106666563,-0.480783598088781,22.0369910637791,20.3420822170791,0.0821002696971855,0.0802229038537603,29,36,7,9,21,31,21,31,0,0,1,1,29,35,7,10,21,28,21,30,0,1,1,0.933333333333333,21,31,13.1217834150339,-0.0347754914222186,sk,desert,valley,púšť,údolie,púšťúdolie,atómový
údržba,583.19010526168,590.482170746697,-0.512799336344784,-0.522272937363204,20.602082981441,21.9609872452307,0.0988325962115429,0.0715115724051045,21,46,2,6,19,41,20,41,0,1,0.95,1,20,46,3,6,20,38,20,41,0,1,1,0.926829268292683,19,41,7.2920654850177,-0.00947360101841943,sk,service,maintenance,služby,údržba,službyúdržba,zásnuby
úmyselne,621.442478261663,793.36161110774,-0.209049520674938,-0.0241895962123852,34.5656569792858,128.473274239345,0.15213406285923,0.328465095034042,26,20,10,5,23,18,23,18,0,0,1,1,28,20,8,5,22,17,23,18,0,0,0.956521739130435,0.944444444444444,23,18,171.919132846077,0.184859924462553,sk,accidentally,intentionally,neúmyselne,úmyselne,neúmyselneúmyselne,most
úplne,538.974566666158,548.129714309881,-0.721362283574675,-0.725907487279179,29.7214355299643,35.1063562998971,0.0843898826946615,0.114460393747036,33,30,10,5,30,28,30,28,0,1,1,1,34,31,9,4,30,29,30,29,0,0,1,1,30,28,9.15514764372313,-0.00454520370450351,sk,absolutely,completely,absolútne,úplne,absolútneúplne,dobrý
úplný,606.73156252511,560.121818169424,-0.514065740637488,-0.660560364564236,60.6893393119056,27.3791316087426,0.188522160792123,0.0664296267403519,16,51,3,7,16,44,16,45,1,0,1,0.977777777777778,16,50,3,8,15,43,16,45,1,0,0.9375,0.955555555555556,16,44,-46.6097443556861,-0.146494623926749,sk,total,complete,celkový,úplný,celkovýúplný,duša
úprimnosť,555.464157921205,587.072035734694,-0.550821063621922,-0.463847495529444,25.7911812595488,31.8666471849651,0.0962539820477558,0.0898758845656346,20,29,5,9,19,28,19,28,0,0,1,1,21,32,4,6,17,23,19,28,0,0,0.894736842105263,0.821428571428571,19,28,31.6078778134881,0.0869735680924771,sk,loyalty,honesty,lojalita,úprimnosť,lojalitaúprimnosť,bankér
