target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,hu_cue,hu_target,hu_word_combo
végrehajtás,675.264150948176,669.154807691287,-0.13045702434646,-0.114591346187179,39.4641626606961,39.9326004053821,0.133641014674637,0.11070064867941,58,55,2,0,53,52,56,52,1,0,0.946428571428571,1,58,55,2,0,54,44,56,52,1,0,0.964285714285714,0.846153846153846,53,52,-6.10934325688925,0.0158656781592808,hu,hanging,execution,függő,végrehajtás,függővégrehajtás
végső,597.621509463938,608.118677959336,-0.413689506151678,-0.413080504421924,35.5620402104924,28.7436994187686,0.114846399031674,0.0682985290681198,58,65,0,1,53,59,53,59,0,0,1,1,58,65,0,1,53,54,53,59,0,0,1,0.915254237288136,53,59,10.4971684953988,0.000609001729754588,hu,final,ultimate,utolsó,végső,utolsóvégső
végül is,752.167900004743,720.886250007394,0.384792832953203,0.223475992230355,38.0402748125192,46.1121259694969,0.17691984940642,0.176417431011605,60,55,2,1,50,44,53,49,0,0,0.943396226415094,0.897959183673469,60,55,2,1,50,46,53,49,0,0,0.943396226415094,0.938775510204082,50,44,-31.2816499973494,-0.161316840722849,hu,finally,eventually,végül,végül is,végülvégül is
vénusz,766.599469385814,574.527603791136,0.222291268931206,-0.384415343341425,72.3616455911765,22.142080455244,0.259878725096161,0.0928134981479203,57,58,1,1,49,53,49,54,0,0,1,0.981481481481482,56,59,2,0,38,53,48,54,1,0,0.791666666666667,0.981481481481482,49,53,-192.071865594678,-0.606706612272631,hu,mars,venus,mars,vénusz,marsvénusz
vészhelyzet,649.348415090737,550.436446821643,-0.246525746967031,-0.409003252044624,33.243966262771,17.8207533307914,0.111350359129045,0.0722354245682297,57,58,0,0,53,47,53,47,0,0,1,1,57,57,0,1,53,44,53,46,0,1,1,0.956521739130435,53,47,-98.9119682690938,-0.162477505077593,hu,urgent,emergency,sürgős,vészhelyzet,sürgősvészhelyzet
völgy,608.539456534109,573.510833321865,-0.28597192694182,-0.432626791864276,25.4044275997871,21.585822873667,0.106329645848816,0.0791980693161939,53,55,2,1,46,48,48,49,0,1,0.958333333333333,0.979591836734694,53,55,2,1,44,47,48,49,0,1,0.916666666666667,0.959183673469388,46,48,-35.0286232122436,-0.146654864922456,hu,desert,valley,sivatag,völgy,sivatagvölgy
watson,756.094171388834,977.145812519538,0.193276719105576,1.01819275410118,56.7910148914209,94.0588394601998,0.175753004183368,0.315264776787823,55,58,2,0,35,16,48,53,1,0,0.729166666666667,0.30188679245283,54,58,3,0,26,51,47,53,2,0,0.553191489361702,0.962264150943396,35,16,221.051641130704,0.824916034995606,hu,sherlock,watson,sherlock,watson,sherlockwatson
webes,701.923255818653,783.870085114598,0.100110259347127,0.546104626923804,29.645348811257,44.5059055969049,0.124768559855808,0.179863971021881,54,55,0,1,43,47,50,53,0,1,0.86,0.886792452830189,54,56,0,0,49,33,50,54,0,0,0.98,0.611111111111111,43,47,81.9468292959452,0.445994367576677,hu,internet,web,internet,webes,internetwebes
zavar,556.942799987034,539.202877544225,-0.375436697531064,-0.627417162531107,20.958679945329,18.8494409475587,0.106412312118501,0.0537117893729137,51,53,2,0,45,49,48,49,1,0,0.9375,1,51,53,2,0,40,49,48,49,1,0,0.833333333333333,1,45,49,-17.7399224428094,-0.251980465000043,hu,chaos,confusion,káosz,zavar,káoszzavar
zene,795.996416655445,589.891098072173,0.459206380150506,-0.466085997338191,56.1672245673061,48.3211018029941,0.202284912275021,0.121650217090973,56,57,1,1,48,51,52,51,0,0,0.923076923076923,1,55,57,2,1,13,49,51,51,1,0,0.254901960784314,0.96078431372549,48,51,-206.105318583273,-0.925292377488697,hu,jazz,music,dzsezz,zene,dzsezzzene
zenekar,691.334620002976,646.96480768762,-0.0881800750729714,-0.158599785682639,28.2012225071074,30.3798713565115,0.103159569091418,0.141157375656227,56,60,0,0,50,52,52,53,0,0,0.961538461538462,0.981132075471698,56,60,0,0,13,52,52,53,0,0,0.25,0.981132075471698,50,52,-44.3698123153564,-0.070419710609668,hu,orchestra,band,orkesztra,zenekar,orkesztrazenekar
zenész,524.297000009092,542.037103454194,-0.643275824269088,-0.611461008659383,18.0444675681842,21.9604511605883,0.0704682335261922,0.062259188144488,63,63,1,0,52,58,55,58,1,0,0.945454545454545,1,63,62,1,1,54,53,55,57,1,1,0.981818181818182,0.929824561403509,52,58,17.7401034451021,0.0318148156097052,hu,singer,musician,énekes,zenész,énekeszenész
zsarolás,626.187905655793,646.22109434567,-0.297874565178105,-0.142310609056055,18.2627161077457,46.8543805490147,0.0724853075816838,0.182475926524642,55,59,1,0,53,53,55,53,0,0,0.963636363636364,1,55,59,1,0,46,48,55,53,0,0,0.836363636363636,0.905660377358491,53,53,20.0331886898767,0.15556395612205,hu,bribe,blackmail,megveszteget,zsarolás,megvesztegetzsarolás
zsebkendő,665.660195656692,718.248618166451,-0.0823586672909981,0.0328512453105396,34.3511437753492,44.7178373942857,0.111925303407967,0.134131984179497,51,60,1,0,46,55,47,56,0,0,0.978723404255319,0.982142857142857,51,60,1,0,44,27,47,56,0,0,0.936170212765957,0.482142857142857,46,55,52.5884225097592,0.115209912601538,hu,cloth,handkerchief,szövet,zsebkendő,szövetzsebkendő
zár,542.387326521505,560.305319145455,-0.566190940979948,-0.475550921282937,22.0428415709029,27.1330572128723,0.0846433677711667,0.104400061921579,55,52,0,1,49,47,49,48,0,1,1,0.979166666666667,55,52,0,1,45,47,49,48,0,1,0.918367346938776,0.979166666666667,49,47,17.9179926239495,0.0906400196970104,hu,key,lock,kulcs,zár,kulcszár
zárva,536.967275873292,718.359071429054,-0.580522046244954,0.212531531766508,21.4084064374003,62.614245212673,0.0667214726479675,0.253731447403456,60,61,0,1,58,56,58,57,0,0,1,0.982456140350877,60,60,0,2,54,54,58,57,0,0,0.931034482758621,0.947368421052632,58,56,181.391795555762,0.793053578011461,hu,locked,closed,zárt,zárva,zártzárva
zászlóalj,728.772836753617,845.275684212354,0.207911143295953,0.596986154326532,29.4705181921838,46.4172337181927,0.125057476539669,0.153761052872092,55,55,1,0,49,39,52,45,0,0,0.942307692307692,0.866666666666667,55,55,1,0,39,44,52,45,0,0,0.75,0.977777777777778,49,38,116.502847458737,0.389075011030579,hu,regiment,battalion,ezred,zászlóalj,ezredzászlóalj
zóna,586.47440816124,681.301369575039,-0.323501312210129,-0.100733073865457,16.5922188570641,46.4098091905548,0.0695482530879963,0.182820029995986,56,55,1,1,49,46,51,48,1,0,0.96078431372549,0.958333333333333,56,55,1,1,50,46,51,48,1,0,0.980392156862745,0.958333333333333,49,46,94.8269614137988,0.222768238344672,hu,area,zone,terület,zóna,területzóna
zúzódás,689.164818161198,709.363200000288,-0.0259810593775807,0.131180104867859,41.4332198779215,32.6384126845642,0.133305474288965,0.115065648467025,57,56,0,0,44,50,49,51,0,0,0.897959183673469,0.980392156862745,57,56,0,0,45,49,49,51,0,0,0.918367346938776,0.96078431372549,44,50,20.1983818390905,0.157161164245439,hu,scratch,bruise,karcolás,zúzódás,karcolászúzódás
ágy,542.801764703323,539.551864393772,-0.639008895081639,-0.532732971866915,36.0951521726878,23.4391935814804,0.135525569952853,0.0912227669151005,59,66,1,0,51,60,52,60,0,0,0.980769230769231,1,59,66,1,0,48,59,52,60,0,0,0.923076923076923,0.983333333333333,51,59,-3.2499003095503,0.106275923214723,hu,sofa,bed,kanapé,ágy,kanapéágy
állam,543.258901985217,525.525215701832,-0.550250748930922,-0.605398365284892,19.5475152582787,20.9090195619997,0.0920765154290367,0.0824261101796529,57,53,0,0,51,51,52,51,0,0,0.980769230769231,1,57,52,0,1,50,45,52,50,0,1,0.961538461538462,0.9,51,51,-17.7336862833849,-0.05514761635397,hu,federal,state,szövetségi,állam,szövetségiállam
állandóan,635.144892851281,691.870799988774,-0.187655719165791,0.29311930118767,39.4345260856088,32.2334554442402,0.118382026060651,0.248196369250308,58,58,1,0,56,50,56,50,0,0,1,1,59,58,0,0,56,47,56,50,0,0,1,0.94,56,50,56.7259071374929,0.48077502035346,hu,always,constantly,mindig,állandóan,mindigállandóan
állat,634.896087739824,522.981899991758,-0.212391086281803,-0.709463245576994,53.3683684861105,16.776272426531,0.166878515641692,0.0515185042290725,63,55,0,0,57,50,58,50,0,0,0.982758620689655,1,63,55,0,0,58,48,58,50,0,0,1,0.96,57,50,-111.914187748066,-0.497072159295191,hu,beast,animal,vadállat,állat,vadállatállat
állomás,607.16190741487,531.772875001811,-0.330940071820184,-0.57471592766989,42.954787481988,19.5736112595096,0.19785566036289,0.0887720534213988,65,53,3,1,54,48,54,48,2,0,1,1,64,54,4,0,53,47,53,48,3,0,1,0.979166666666667,54,48,-75.3890324130592,-0.243775855849706,hu,platform,station,felület,állomás,felületállomás
álom,539.180395820539,585.780000009472,-0.572378335579178,-0.434399880396867,41.6560344248861,49.1710204190142,0.181752217005069,0.145739451140516,56,59,1,1,49,53,51,53,0,0,0.96078431372549,1,56,59,1,1,46,51,51,53,0,0,0.901960784313726,0.962264150943396,48,53,46.5996041889323,0.137978455182311,hu,nightmare,dream,rémálom,álom,rémálomálom
általában,616.752571420865,642.97032074936,-0.286487500095501,-0.16346138093485,39.4477011052454,31.5888922946534,0.120992181091579,0.115554582597829,59,59,2,0,56,53,56,54,1,0,1,0.981481481481482,59,59,2,0,56,53,56,54,1,0,1,0.981481481481482,56,53,26.2177493284945,0.123026119160651,hu,normally,usually,normálisan,általában,normálisanáltalában
általában.1,712.350212758909,738.05463264554,0.0859994039809029,0.16498802157546,41.5606426983472,48.7554548781179,0.163348906775922,0.16226666350071,53,56,2,1,47,49,47,51,0,0,1,0.96078431372549,53,56,2,1,47,49,47,51,0,0,1,0.96078431372549,47,49,25.7044198866312,0.0789886175945573,hu,naturally,generally,természetesen,általában,természetesenáltalában
ár,506.884145812988,546.519462933524,-0.728360145698257,-0.58583204992533,12.5457906148559,14.4077931871046,0.0589176585030411,0.0687827033458857,58,58,0,0,48,54,48,54,0,0,1,1,58,58,0,0,48,52,48,54,0,0,1,0.962962962962963,48,54,39.6353171205359,0.142528095772927,hu,value,price,érték,ár,értékár
áruló,549.080639996971,614.41692725014,-0.48311947033231,-0.274420734641574,22.4294568863944,31.2983136830742,0.0926016498045719,0.108995524057792,57,58,0,0,50,55,52,56,0,0,0.961538461538462,0.982142857142857,57,58,0,0,49,55,52,56,0,0,0.942307692307692,0.982142857142857,50,55,65.3362872531684,0.208698735690736,hu,spy,traitor,kém,áruló,kémáruló
éhes,521.421693883956,555.572531933019,-0.622943210936101,-0.517639654125053,12.8927511074337,20.7472825232325,0.052262345635893,0.0651959165585927,55,55,1,1,50,47,50,48,0,1,1,0.979166666666667,55,55,1,1,45,40,50,48,0,1,0.9,0.833333333333333,49,47,34.1508380490631,0.105303556811048,hu,tired,hungry,fáradt,éhes,fáradtéhes
ékszer,564.587499998893,530.597613637575,-0.528700876809415,-0.6037019652275,22.0534528396733,16.5637387533547,0.0844532635840699,0.0582048025413355,58,53,1,0,54,44,55,44,0,0,0.981818181818182,1,58,52,1,1,55,39,55,43,0,1,1,0.906976744186046,54,44,-33.9898863613181,-0.0750010884180844,hu,diamond,jewel,gyémánt,ékszer,gyémántékszer
épít,511.116076912447,604.948980756165,-0.772765456358069,-0.410667122601719,14.5505403059834,35.2116480938398,0.0592448656161702,0.0940905812672452,58,55,2,0,52,52,52,52,1,0,1,1,58,53,2,2,52,49,52,50,1,2,1,0.98,52,52,93.8329038437182,0.36209833375635,hu,construction,build,építkezés,épít,építkezésépít
építészmérnök,840.665928566893,826.842195662608,0.727515793108731,0.704591438453319,46.207287317645,50.8254488577832,0.172303470852373,0.181662800170486,59,54,2,1,56,46,56,46,1,0,1,1,60,54,1,1,57,43,57,46,0,0,1,0.934782608695652,56,46,-13.8237329042847,-0.0229243546554121,hu,engineer,architect,mérnök,építészmérnök,mérnöképítészmérnök
épület,541.774428556258,553.073865396151,-0.580930141458115,-0.617747593100374,22.1499696294861,21.9460556110842,0.0633144937340493,0.0719985893892762,53,55,0,1,50,52,51,52,0,1,0.980392156862745,1,53,55,0,1,49,51,51,52,0,1,0.96078431372549,0.980769230769231,49,52,11.2994368398926,-0.0368174516422594,hu,tower,building,torony,épület,toronyépület
érdekes,514.733541667638,582.800212767533,-0.646764307891323,-0.389750138104725,25.3503802106324,22.1681632117225,0.106017073277904,0.077436484127834,55,53,0,0,48,47,49,48,0,0,0.979591836734694,0.979166666666667,55,53,0,0,49,43,49,48,0,0,1,0.895833333333333,48,47,68.066671099895,0.257014169786598,hu,exciting,interesting,izgalmas,érdekes,izgalmasérdekes
érem,573.131354187135,614.792882362143,-0.449235936525313,-0.285386409549739,23.5732843098871,23.0670587329234,0.0774024485471038,0.0966805717926725,54,58,2,1,48,51,51,54,0,0,0.941176470588235,0.944444444444444,54,58,2,1,44,50,51,54,0,0,0.862745098039216,0.925925925925926,48,51,41.6615281750084,0.163849526975574,hu,trophy,medal,trófea,érem,trófeaérem
érettségizni,975.500145441577,915.412500020686,1.1835071249223,1.16588809253836,55.266485571465,55.5346959476605,0.217013202338218,0.225375349572729,62,57,0,3,55,44,57,54,0,2,0.964912280701754,0.814814814814815,62,58,0,2,51,28,57,55,0,1,0.894736842105263,0.509090909090909,55,44,-60.087645420891,-0.0176190323839363,hu,diploma,graduate,diploma,érettségizni,diplomaérettségizni
értékelés,616.341717005522,712.622936191075,-0.324367482346883,-0.0137297996251154,28.8922912705435,45.5653102702051,0.0917826277074531,0.121268782134485,57,55,1,1,53,48,54,49,1,0,0.981481481481482,0.979591836734694,57,55,1,1,53,46,54,49,1,0,0.981481481481482,0.938775510204082,53,47,96.281219185553,0.310637682721768,hu,observation,evaluation,megfigyelés,értékelés,megfigyelésértékelés
értéktelen,721.309857140702,802.275211540302,0.193952866616133,0.49305963859988,35.4994923572371,42.4756567077833,0.144767095873272,0.143126705298685,56,60,1,0,49,52,49,52,0,0,1,1,56,60,1,0,45,45,49,52,0,0,0.918367346938776,0.865384615384615,49,52,80.9653543996002,0.299106771983747,hu,useless,worthless,hiábavaló,értéktelen,hiábavalóértéktelen
érzelmi,574.388460016899,567.646689179551,-0.445401051731816,-0.462767543070201,30.7796915113237,20.2957485556779,0.102382078665244,0.0667170765723113,54,81,0,1,50,74,51,74,0,1,0.980392156862745,1,54,81,0,1,50,73,51,74,0,1,0.980392156862745,0.986486486486487,50,74,-6.74177083734821,-0.0173664913383849,hu,mental,emotional,szellemi,érzelmi,szellemiérzelmi
érzékeny,602.378919992519,658.69435296413,-0.457817400774518,-0.120535186968791,42.4381546563459,44.9661304994145,0.104449994248469,0.170747780651511,53,57,1,0,50,51,51,52,0,0,0.980392156862745,0.980769230769231,53,57,1,0,48,50,51,52,0,0,0.941176470588235,0.961538461538462,50,51,56.3154329716111,0.337282213805726,hu,delicate,sensitive,törékeny,érzékeny,törékenyérzékeny
érzés,540.139439394799,528.094173076542,-0.622323734744539,-0.642966502060166,14.6408306075399,12.8925568441625,0.0462827450125709,0.0450500908384139,77,55,1,0,66,52,67,52,1,0,0.985074626865672,1,77,55,1,0,65,49,67,52,1,0,0.970149253731343,0.942307692307692,66,52,-12.0452663182568,-0.0206427673156272,hu,impression,feeling,benyomás,érzés,benyomásérzés
ésszerű,704.910423089118,729.968039996613,0.200680069357871,0.169996578394372,31.1347322461532,35.1518023934998,0.163608712551017,0.138940904326009,60,59,2,2,52,50,54,55,1,1,0.962962962962963,0.909090909090909,61,60,1,1,55,56,55,56,0,0,1,1,52,50,25.0576169074944,-0.030683490963499,hu,fair,reasonable,becsületes,ésszerű,becsületesésszerű
északi,510.220803576187,545.330360007898,-0.717940049165169,-0.538542539238146,14.4276560295332,16.3435572460602,0.0567676565280526,0.0735961512269384,62,55,2,3,56,50,56,51,1,1,1,0.980392156862745,62,54,2,4,54,47,56,51,1,1,0.964285714285714,0.92156862745098,56,50,35.109556431711,0.179397509927023,hu,south,north,déli,északi,déliészaki
étkezés,557.053118644869,760.1848076744,-0.478729830829567,0.171919904626559,19.2076799678734,59.1446560014192,0.0943470880260214,0.242272755680498,64,60,2,2,59,52,59,56,1,1,1,0.928571428571429,65,59,1,3,59,52,59,55,1,2,1,0.945454545454545,59,52,203.131689029531,0.650649735456126,hu,food,meal,étel,étkezés,ételétkezés
étterem,565.971019609848,712.715489786248,-0.57050833016117,0.179129409026899,32.2488027386613,62.556757751806,0.103656907450541,0.219720885470615,55,53,0,1,51,49,53,49,0,0,0.962264150943396,1,55,53,0,1,53,12,53,49,0,0,1,0.244897959183673,51,49,146.7444701764,0.749637739188068,hu,pub,restaurant,kocsma,étterem,kocsmaétterem
évtized,567.237982164982,677.949847819255,-0.441238026917806,0.0729124065388056,18.4289870051548,45.240924433341,0.0695045630301879,0.183021405043622,64,54,0,2,56,46,56,48,0,2,1,0.958333333333333,64,54,0,2,55,43,56,48,0,2,0.982142857142857,0.895833333333333,56,46,110.711865654273,0.514150433456612,hu,century,decade,század,évtized,századévtized
ígéret,584.445450972444,533.231140013647,-0.482212986058117,-0.558860288405917,21.9824077103339,16.018671019493,0.0636572099268552,0.0654338907970021,57,57,0,0,51,51,53,51,0,0,0.962264150943396,1,57,57,0,0,49,50,53,51,0,0,0.924528301886792,0.980392156862745,51,50,-51.2143109587969,-0.0766473023478008,hu,guarantee,promise,garancia,ígéret,garanciaígéret
ír,533.686700003809,570.683745116875,-0.556048064805979,-0.409922718711905,16.360030804203,38.1378131095212,0.0690202154517014,0.1612853211527,55,57,0,0,50,51,51,51,0,0,0.980392156862745,1,54,57,1,0,49,49,51,51,0,0,0.96078431372549,0.96078431372549,50,51,36.9970451130661,0.146125346094074,hu,read,write,olvas,ír,olvasír
írás,569.001288477246,493.549127669439,-0.455139367630168,-0.742733581747423,41.8719849891339,13.7206677583219,0.175093854036447,0.0501031650755051,58,53,0,2,52,47,53,49,0,1,0.981132075471698,0.959183673469388,58,53,0,2,52,44,53,49,0,1,0.981132075471698,0.897959183673469,52,47,-75.4521608078072,-0.287594214117255,hu,reading,writing,olvasás,írás,olvasásírás
író,511.337560007112,518.822000020718,-0.782378061325924,-0.644662269051191,23.9792144480245,16.5220763758953,0.0778907513136564,0.0687047208951191,55,61,0,2,50,57,50,57,0,1,1,1,55,61,0,2,50,52,50,57,0,1,1,0.912280701754386,50,56,7.48444001360605,0.137715792274732,hu,poet,writer,költő,író,költőíró
óceán,568.888962265352,674.869425529949,-0.445399123992957,-0.00501683303757647,31.9023068532265,43.2783989117904,0.101465950081279,0.166239715504037,60,56,1,4,53,47,53,49,0,0,1,0.959183673469388,60,56,1,4,52,45,53,49,0,0,0.981132075471698,0.918367346938776,53,47,105.980463264596,0.440382290955381,hu,sea,ocean,tenger,óceán,tengeróceán
ölelés,606.224872727454,604.018557690408,-0.408977735150074,-0.380537803644914,32.2104039443075,29.3400494903585,0.0939381958570374,0.0893725717846106,59,55,3,1,55,53,55,53,0,0,1,1,60,55,2,1,53,49,55,53,0,0,0.963636363636364,0.924528301886792,55,52,-2.20631503704612,0.0284399315051597,hu,kiss,hug,csók,ölelés,csókölelés
önkéntesen,776.735377774882,748.684176497053,0.429852592346028,0.210316308058255,48.9443755477476,40.5440220133278,0.171118929567429,0.143536882336283,56,57,0,2,46,51,46,52,0,1,1,0.980769230769231,56,58,0,1,44,49,46,53,0,0,0.956521739130435,0.924528301886792,45,51,-28.051201277829,-0.219536284287772,hu,volunteer,voluntarily,önkéntes,önkéntesen,önkéntesönkéntesen
önző,568.516800021955,584.409645160583,-0.372707435044049,-0.447968666460828,17.5363882275122,38.3572053812577,0.0744702148585121,0.107596599767087,56,64,0,1,50,63,50,63,0,1,1,1,56,64,0,1,50,63,50,63,0,1,1,1,50,62,15.8928451386274,-0.0752612314167798,hu,stubborn,selfish,makacs,önző,makacsönző
ördög,505.274938757399,515.275250011753,-0.714058250287968,-0.655529023664977,17.0681024056387,14.784883571428,0.0671121011404212,0.0538316035077191,59,62,1,0,50,56,50,58,0,0,1,0.96551724137931,59,62,1,0,47,57,50,58,0,0,0.94,0.982758620689655,49,56,10.000311254354,0.0585292266229903,hu,angel,devil,angyal,ördög,angyalördög
örökké,592.563461533013,605.556962255184,-0.423496891829037,-0.340772057410152,23.5190074270026,22.1023625913057,0.0759783642086421,0.082852209457074,56,60,0,1,52,53,52,54,0,0,1,0.981481481481482,56,60,0,1,48,43,52,54,0,0,0.923076923076923,0.796296296296296,52,53,12.9935007221708,0.0827248344188848,hu,eternal,forever,örök,örökké,örökörökké
